1	Тезисы доклада на совещании по вопросу совершенствования государственного контроля в Российской Федерации	/userfiles/bulletins/2010-01-01-buleten_doc_files-fl-1955.pdf	С.В. СТЕПАШИН.	145	2010
1	Отчет о результатах контрольного мероприятия «Проверка организации и осуществления процедур банкротства в открытом акционерном обществе «Шахтоуправление «Интинская угольная компания»	/userfiles/bulletins/2010-01-02-buleten_doc_files-fl-1956.pdf	С.А. АГАПЦОВ.	145	2010
1	Отчет о результатах контрольного мероприятия «Проверка деятельности таможенных органов по проведению в 2007 году государственных закупок передвижных инспекционно-досмотровых комплексов (ИДК) и оценка эффективности организации таможенного контроля на автомобильных пунктах пропуска с применением ИДК в Федеральной таможенной службе, таможнях-пользователях и закрытом акционерном обществе «Техно-С.Петербург» (г. Санкт-Петербург)»	/userfiles/bulletins/2010-01-03-buleten_doc_files-fl-1957.pdf	С.А. АГАПЦОВ.	145	2010
1	Отчет о результатах контрольного мероприятия «Проверка соблюдения законодательства, эффективности использования бюджетных средств при исполнении бюджета Мурманской области, местных бюджетов - получателей межбюджетных трансфертов из федерального бюджета за 2008 год и истекший период 2009 года»	/userfiles/bulletins/2010-01-04-buleten_doc_files-fl-1958.pdf	С.Н. РЯБУХИН.	145	2010
1	Отчет о результатах контрольного мероприятия «Проверка эффективности в 2008 году действующего законодательства и нормативной правовой базы о финансовом рынке и рынке ценных бумаг в целях стабилизации финансовой системы в Федеральной службе по финансовым рынкам, в Министерстве финансов Российской Федерации (по запросу)»	/userfiles/bulletins/2010-01-05-buleten_doc_files-fl-1960.pdf	В.П. ГОРЕГЛЯД.	145	2010
1	Отчет о результатах контрольного мероприятия «Комплексная проверка целевого и эффективного использования средств федерального бюджета, внебюджетных источников и федерального имущества в Федеральном агентстве по науке и инновациям и подведомственных ему организациях»	/userfiles/bulletins/2010-01-06-buleten_doc_files-fl-1961.pdf	А.В. НАЗАРОВ.	145	2010
1	Отчет о результатах контрольного мероприятия «Проверка эффективного использования в 2008 году и прошедшем периоде 2009 года средств федерального бюджета и средств, полученных от приносящей доход деятельности, на осуществление установленных функций Управлением Федеральной службы исполнения наказаний по Оренбургской области»	/userfiles/bulletins/2010-01-07-buleten_doc_files-fl-1962.pdf	А.И. ЖДАНЬКОВ.	145	2010
1	Заключение на отчет об исполнении бюджета Федерального фонда обязательного медицинского страхования за 2008 год	/userfiles/bulletins/2010-01-08-buleten_doc_files-fl-1963.pdf	В.С. КАТРЕНКО.	145	2010
1	Рассмотрено Коллегией	/userfiles/bulletins/2010-01-09-buleten_doc_files-fl-1964.pdf		145	2010
1	Официальная хроника	/userfiles/bulletins/2010-01-10-buleten_doc_files-fl-1965.pdf		145	2010
9	Счетная палата в семействе национальных органов финансового контроля	/userfiles/bulletins/01-buleten_doc_files-fl-1817.pdf		141	2009
9	Отчет о результатах контрольного мероприятия «Проверка использования земель сельскохозяйственного назначения в 2005-2007 годах, закрепленных за федеральными государст-венными предприятиями и учреждениями, подведомственными Министерству сельского хозяйства Российской Федерации, исполнения функций государственного земельного контроля и охраны в отношении земель указанной категории территори-альными органами Федерального агентства кадастра объектов недвижимости и Федеральной службы по ветеринарному и фитосанитарному надзору, а также осуществления полномочий по контролю за управлением, распоряжением, использованием по назначению земельных участков сельскохозяйственного назначения территориальными органами Федерального агентства по управлению федеральным имуществом по Краснодарскому краю, Московской, Тверской, Калужской и Свердловской областям»	/userfiles/bulletins/02-buleten_doc_files-fl-1818.pdf	М.В. ОДИНЦОВ.	141	2009
9	Отчет о результатах контрольного мероприятия «Проверка правомерности проведения процедур завершающего этапа реорганизации ОАО РАО «ЕЭС России», передачи имущества и обязательств на момент прекращения существования ОАО РАО «ЕЭС России» в качестве юридического лица к выделяемым компаниям, завершения переходного периода реформирования электроэнергетики, а также выполнения инвестиционной программы за 2007 год»	/userfiles/bulletins/03-buleten_doc_files-fl-1819.pdf	М.И. БЕСХМЕЛЬНИЦЫН.	141	2009
9	Отчет о результатах контрольного мероприятия «Проверка в открытых акционерных обществах «Алексеевская ремонтно-эксплуатационная база флота» (Иркутская область), «Киренская ремонтно-эксплуатационная база флота» (Иркутская область) и «Осетровский речной порт» (г. Усть-Кут Иркутской области) организации и осуществления процедур банкротства в целях противодействия проявлениям рейдерства за весь период их проведения»	/userfiles/bulletins/04-buleten_doc_files-fl-1820.pdf	С.А. АГАПЦОВ.	141	2009
9	Аналитическая записка Счетной палаты Российской Федерации о результатах экспертно-аналитического мероприятия «Анализ эффективности администрирования штрафов за нарушение трудового законодательства в Федеральной службе по труду и занятости и ее территориальных органах»	/userfiles/bulletins/05-buleten_doc_files-fl-1821.pdf	В.С. КАТРЕНКО.	141	2009
2	Отчет о результатах контрольного мероприятия «Проверка целевого и эффективного использования средств, предусмотренных федеральным бюджетом, бюджетом субъекта Российской Федерации, местными бюджетами - получателями межбюджетных трансфертов из федерального бюджета, а также эффективности межбюджетных отношений в Новгородской области»	/userfiles/bulletins/01-buleten_doc_files-fl-1728.pdf	С.Н. РЯБУХИН.	134	2009
